[step],total-discharged,total-recovered,patient-deaths,successful-antibiotics,total-antibiotic-failures,total-mutations
1552,195.33333333333334,183.88888888888889,1.6296296296296295,183.88888888888889,1.2592592592592593,82.07407407407408
1553,195.40740740740742,184.03703703703704,1.6296296296296295,184.03703703703704,1.2222222222222223,82.07407407407408
1554,195.5185185185185,184.1851851851852,1.6296296296296295,184.1851851851852,1.2222222222222223,82.07407407407408
1555,195.5185185185185,184.33333333333334,1.6296296296296295,184.33333333333334,1.1851851851851851,82.07407407407408
1556,195.55555555555554,184.4814814814815,1.6296296296296295,184.4814814814815,1.1481481481481481,82.07407407407408
1557,195.66666666666666,184.59259259259258,1.6296296296296295,184.59259259259258,1.1481481481481481,82.07407407407408
1558,195.77777777777777,184.62962962962962,1.6296296296296295,184.62962962962962,1.1481481481481481,82.07407407407408
1559,195.92592592592592,184.7037037037037,1.6296296296296295,184.7037037037037,1.1481481481481481,82.07407407407408
1560,196.03703703703704,184.88888888888889,1.6296296296296295,184.88888888888889,1.1481481481481481,82.07407407407408
1561,196.14814814814815,184.88888888888889,1.6296296296296295,184.88888888888889,1.2222222222222223,82.07407407407408
1562,196.33333333333334,185.0,1.6296296296296295,185.0,1.1851851851851851,82.07407407407408
1563,196.37037037037038,185.03703703703704,1.6296296296296295,185.03703703703704,1.1111111111111112,82.07407407407408
1564,196.44444444444446,185.07407407407408,1.6296296296296295,185.07407407407408,1.1851851851851851,82.07407407407408
1565,196.55555555555554,185.25925925925927,1.6296296296296295,185.25925925925927,1.2592592592592593,82.07407407407408
1566,196.66666666666666,185.2962962962963,1.6296296296296295,185.2962962962963,1.2962962962962963,82.07407407407408
1567,196.8148148148148,185.37037037037038,1.6296296296296295,185.37037037037038,1.2962962962962963,82.07407407407408
1568,196.96296296296296,185.44444444444446,1.6296296296296295,185.44444444444446,1.2962962962962963,82.07407407407408
1569,197.0,185.4814814814815,1.6296296296296295,185.4814814814815,1.2962962962962963,82.07407407407408
1570,197.07407407407408,185.62962962962962,1.6296296296296295,185.62962962962962,1.3333333333333333,82.07407407407408
1571,197.11111111111111,185.74074074074073,1.6296296296296295,185.74074074074073,1.3333333333333333,82.07407407407408
1572,197.2962962962963,185.88888888888889,1.6296296296296295,185.88888888888889,1.3703703703703705,82.07407407407408
1573,197.37037037037038,185.96296296296296,1.6296296296296295,185.96296296296296,1.3703703703703705,82.07407407407408
1574,197.40740740740742,186.11111111111111,1.6296296296296295,186.11111111111111,1.3333333333333333,82.07407407407408
1575,197.4814814814815,186.1851851851852,1.6296296296296295,186.1851851851852,1.4074074074074074,82.07407407407408
1576,197.59259259259258,186.37037037037038,1.6296296296296295,186.37037037037038,1.4074074074074074,82.07407407407408
1577,197.7037037037037,186.37037037037038,1.6296296296296295,186.37037037037038,1.4074074074074074,82.07407407407408
1578,197.85185185185185,186.44444444444446,1.6296296296296295,186.44444444444446,1.3703703703703705,82.07407407407408
1579,197.96296296296296,186.5185185185185,1.6296296296296295,186.5185185185185,1.3703703703703705,82.07407407407408
1580,198.03703703703704,186.59259259259258,1.6296296296296295,186.59259259259258,1.3703703703703705,82.07407407407408
1581,198.07407407407408,186.66666666666666,1.6296296296296295,186.66666666666666,1.3703703703703705,82.07407407407408
1582,198.25925925925927,186.7037037037037,1.6296296296296295,186.7037037037037,1.4074074074074074,82.07407407407408
1583,198.33333333333334,186.8148148148148,1.6296296296296295,186.8148148148148,1.3703703703703705,82.07407407407408
1584,198.37037037037038,186.88888888888889,1.6296296296296295,186.88888888888889,1.4074074074074074,82.07407407407408
1585,198.37037037037038,187.22222222222223,1.6296296296296295,187.22222222222223,1.3703703703703705,82.07407407407408
1586,198.44444444444446,187.22222222222223,1.6296296296296295,187.22222222222223,1.3703703703703705,82.07407407407408
1587,198.55555555555554,187.44444444444446,1.6296296296296295,187.44444444444446,1.2592592592592593,82.07407407407408
1588,198.62962962962962,187.5185185185185,1.6296296296296295,187.5185185185185,1.2962962962962963,82.07407407407408
1589,198.74074074074073,187.62962962962962,1.6296296296296295,187.62962962962962,1.2962962962962963,82.07407407407408
1590,198.85185185185185,187.7037037037037,1.6296296296296295,187.7037037037037,1.2592592592592593,82.07407407407408
1591,198.88888888888889,187.74074074074073,1.6666666666666667,187.74074074074073,1.1481481481481481,82.07407407407408
1592,198.92592592592592,187.92592592592592,1.6666666666666667,187.92592592592592,1.1851851851851851,82.07407407407408
1593,199.1851851851852,187.92592592592592,1.6666666666666667,187.92592592592592,1.2222222222222223,82.07407407407408
1594,199.33333333333334,187.96296296296296,1.6666666666666667,187.96296296296296,1.2592592592592593,82.07407407407408
1595,199.44444444444446,188.07407407407408,1.6666666666666667,188.07407407407408,1.2962962962962963,82.07407407407408
1596,199.59259259259258,188.11111111111111,1.6666666666666667,188.11111111111111,1.3333333333333333,82.07407407407408
1597,199.7037037037037,188.25925925925927,1.6666666666666667,188.25925925925927,1.3703703703703705,82.07407407407408
1598,199.85185185185185,188.40740740740742,1.6666666666666667,188.40740740740742,1.4074074074074074,82.07407407407408
1599,199.88888888888889,188.5185185185185,1.6666666666666667,188.5185185185185,1.3703703703703705,82.07407407407408
1600,200.0,188.59259259259258,1.6666666666666667,188.59259259259258,1.3703703703703705,82.07407407407408
1601,200.03703703703704,188.7037037037037,1.6666666666666667,188.7037037037037,1.3703703703703705,82.07407407407408
1602,200.07407407407408,188.88888888888889,1.6666666666666667,188.88888888888889,1.2962962962962963,82.07407407407408
1603,200.25925925925927,189.11111111111111,1.6666666666666667,189.11111111111111,1.3333333333333333,82.07407407407408
1604,200.33333333333334,189.22222222222223,1.6666666666666667,189.22222222222223,1.3703703703703705,82.07407407407408
1605,200.37037037037038,189.25925925925927,1.6666666666666667,189.25925925925927,1.3703703703703705,82.07407407407408
1606,200.5185185185185,189.37037037037038,1.6666666666666667,189.37037037037038,1.4074074074074074,82.07407407407408
1607,200.5185185185185,189.44444444444446,1.6666666666666667,189.44444444444446,1.3703703703703705,82.07407407407408
1608,200.59259259259258,189.55555555555554,1.6666666666666667,189.55555555555554,1.4074074074074074,82.07407407407408
1609,200.7037037037037,189.59259259259258,1.7037037037037037,189.59259259259258,1.3333333333333333,82.07407407407408
1610,200.7037037037037,189.62962962962962,1.7037037037037037,189.62962962962962,1.2592592592592593,82.07407407407408
1611,200.74074074074073,189.7037037037037,1.7037037037037037,189.7037037037037,1.2592592592592593,82.07407407407408
1612,200.8148148148148,189.74074074074073,1.7037037037037037,189.74074074074073,1.2592592592592593,82.07407407407408
1613,200.85185185185185,189.8148148148148,1.7037037037037037,189.8148148148148,1.2962962962962963,82.07407407407408
1614,201.03703703703704,190.14814814814815,1.7037037037037037,190.14814814814815,1.2592592592592593,82.07407407407408
1615,201.07407407407408,190.22222222222223,1.7037037037037037,190.22222222222223,1.2222222222222223,82.07407407407408
1616,201.1851851851852,190.25925925925927,1.7037037037037037,190.25925925925927,1.2592592592592593,82.07407407407408
1617,201.25925925925927,190.37037037037038,1.7037037037037037,190.37037037037038,1.2222222222222223,82.07407407407408
1618,201.2962962962963,190.44444444444446,1.7037037037037037,190.44444444444446,1.3333333333333333,82.07407407407408
1619,201.33333333333334,190.55555555555554,1.7037037037037037,190.55555555555554,1.3333333333333333,82.07407407407408
1620,201.37037037037038,190.66666666666666,1.7037037037037037,190.66666666666666,1.3333333333333333,82.07407407407408
1621,201.44444444444446,190.77777777777777,1.7037037037037037,190.77777777777777,1.3333333333333333,82.07407407407408
1622,201.5185185185185,190.88888888888889,1.7037037037037037,190.88888888888889,1.3333333333333333,82.07407407407408
1623,201.62962962962962,190.92592592592592,1.7037037037037037,190.92592592592592,1.3333333333333333,82.07407407407408
1624,201.66666666666666,190.96296296296296,1.7037037037037037,190.96296296296296,1.3333333333333333,82.07407407407408
1625,201.66666666666666,191.03703703703704,1.7037037037037037,191.03703703703704,1.2222222222222223,82.07407407407408
1626,201.74074074074073,191.07407407407408,1.7037037037037037,191.07407407407408,1.2592592592592593,82.07407407407408
1627,201.88888888888889,191.07407407407408,1.7037037037037037,191.07407407407408,1.2592592592592593,82.07407407407408
1628,201.96296296296296,191.1851851851852,1.7037037037037037,191.1851851851852,1.2962962962962963,82.07407407407408
1629,202.07407407407408,191.22222222222223,1.7037037037037037,191.22222222222223,1.2962962962962963,82.07407407407408
1630,202.1851851851852,191.33333333333334,1.7037037037037037,191.33333333333334,1.2592592592592593,82.07407407407408
1631,202.1851851851852,191.37037037037038,1.7037037037037037,191.37037037037038,1.2592592592592593,82.07407407407408
1632,202.33333333333334,191.44444444444446,1.7037037037037037,191.44444444444446,1.3703703703703705,82.07407407407408
1633,202.4814814814815,191.5185185185185,1.7037037037037037,191.5185185185185,1.3703703703703705,82.07407407407408
1634,202.62962962962962,191.59259259259258,1.7037037037037037,191.59259259259258,1.2962962962962963,82.07407407407408
1635,202.77777777777777,191.74074074074073,1.7037037037037037,191.74074074074073,1.3333333333333333,82.07407407407408
1636,202.88888888888889,192.03703703703704,1.7037037037037037,192.03703703703704,1.3333333333333333,82.07407407407408
1637,202.92592592592592,192.14814814814815,1.7037037037037037,192.14814814814815,1.3333333333333333,82.07407407407408
1638,203.07407407407408,192.22222222222223,1.7037037037037037,192.22222222222223,1.3333333333333333,82.07407407407408
1639,203.07407407407408,192.33333333333334,1.7037037037037037,192.33333333333334,1.3333333333333333,82.07407407407408
1640,203.14814814814815,192.37037037037038,1.7037037037037037,192.37037037037038,1.3333333333333333,82.07407407407408
1641,203.33333333333334,192.37037037037038,1.7037037037037037,192.37037037037038,1.4074074074074074,82.07407407407408
1642,203.33333333333334,192.4814814814815,1.7037037037037037,192.4814814814815,1.4074074074074074,82.07407407407408
1643,203.44444444444446,192.5185185185185,1.7037037037037037,192.5185185185185,1.4444444444444444,82.07407407407408
1644,203.62962962962962,192.59259259259258,1.7037037037037037,192.59259259259258,1.5185185185185186,82.07407407407408
1645,203.8148148148148,192.66666666666666,1.7407407407407407,192.66666666666666,1.4444444444444444,82.07407407407408
1646,203.85185185185185,192.85185185185185,1.7407407407407407,192.85185185185185,1.2962962962962963,82.07407407407408
1647,203.96296296296296,193.0,1.7407407407407407,193.0,1.2962962962962963,82.07407407407408
1648,204.22222222222223,193.03703703703704,1.7407407407407407,193.03703703703704,1.3703703703703705,82.07407407407408
1649,204.25925925925927,193.25925925925927,1.7407407407407407,193.25925925925927,1.4074074074074074,82.07407407407408
1650,204.40740740740742,193.33333333333334,1.7407407407407407,193.33333333333334,1.3703703703703705,82.07407407407408
1651,204.4814814814815,193.37037037037038,1.7407407407407407,193.37037037037038,1.3703703703703705,82.07407407407408
1652,204.59259259259258,193.4814814814815,1.7777777777777777,193.4814814814815,1.2592592592592593,82.07407407407408
1653,204.74074074074073,193.55555555555554,1.7777777777777777,193.55555555555554,1.2222222222222223,82.07407407407408
1654,204.88888888888889,193.66666666666666,1.7777777777777777,193.66666666666666,1.2222222222222223,82.07407407407408
1655,205.03703703703704,193.77777777777777,1.7777777777777777,193.77777777777777,1.1851851851851851,82.07407407407408
1656,205.1851851851852,194.03703703703704,1.7777777777777777,194.03703703703704,1.1851851851851851,82.07407407407408
1657,205.2962962962963,194.03703703703704,1.7777777777777777,194.03703703703704,1.2592592592592593,82.07407407407408
1658,205.33333333333334,194.1851851851852,1.7777777777777777,194.1851851851852,1.2592592592592593,82.07407407407408
1659,205.40740740740742,194.22222222222223,1.7777777777777777,194.22222222222223,1.2962962962962963,82.07407407407408
1660,205.59259259259258,194.2962962962963,1.7777777777777777,194.2962962962963,1.2962962962962963,82.07407407407408
1661,205.59259259259258,194.37037037037038,1.7777777777777777,194.37037037037038,1.2962962962962963,82.07407407407408
1662,205.7037037037037,194.40740740740742,1.7777777777777777,194.40740740740742,1.4074074074074074,82.07407407407408
1663,205.74074074074073,194.62962962962962,1.7777777777777777,194.62962962962962,1.3703703703703705,82.07407407407408
1664,205.77777777777777,194.77777777777777,1.7777777777777777,194.77777777777777,1.2962962962962963,82.07407407407408
1665,205.96296296296296,194.85185185185185,1.7777777777777777,194.85185185185185,1.2962962962962963,82.07407407407408
1666,206.0,195.03703703703704,1.7777777777777777,195.03703703703704,1.2592592592592593,82.07407407407408
1667,206.07407407407408,195.07407407407408,1.7777777777777777,195.07407407407408,1.2592592592592593,82.07407407407408
1668,206.14814814814815,195.1851851851852,1.7777777777777777,195.1851851851852,1.2222222222222223,82.07407407407408
1669,206.1851851851852,195.37037037037038,1.7777777777777777,195.37037037037038,1.2222222222222223,82.07407407407408
1670,206.33333333333334,195.4814814814815,1.7777777777777777,195.4814814814815,1.2222222222222223,82.07407407407408
1671,206.44444444444446,195.5185185185185,1.7777777777777777,195.5185185185185,1.2222222222222223,82.07407407407408
1672,206.59259259259258,195.7037037037037,1.7777777777777777,195.7037037037037,1.1851851851851851,82.07407407407408
1673,206.66666666666666,195.85185185185185,1.7777777777777777,195.85185185185185,1.2222222222222223,82.07407407407408
1674,206.8148148148148,196.0,1.7777777777777777,196.0,1.2962962962962963,82.07407407407408
1675,206.88888888888889,196.0,1.7777777777777777,196.0,1.2962962962962963,82.07407407407408
1676,207.07407407407408,196.11111111111111,1.7777777777777777,196.11111111111111,1.2962962962962963,82.07407407407408
1677,207.07407407407408,196.14814814814815,1.7777777777777777,196.14814814814815,1.2962962962962963,82.07407407407408
1678,207.14814814814815,196.1851851851852,1.7777777777777777,196.1851851851852,1.3333333333333333,82.07407407407408
1679,207.22222222222223,196.2962962962963,1.7777777777777777,196.2962962962963,1.3333333333333333,82.07407407407408
1680,207.2962962962963,196.37037037037038,1.7777777777777777,196.37037037037038,1.3333333333333333,82.07407407407408
1681,207.37037037037038,196.4814814814815,1.7777777777777777,196.4814814814815,1.3333333333333333,82.07407407407408
1682,207.40740740740742,196.66666666666666,1.7777777777777777,196.66666666666666,1.3333333333333333,82.07407407407408
1683,207.5185185185185,196.77777777777777,1.7777777777777777,196.77777777777777,1.3333333333333333,82.07407407407408
1684,207.59259259259258,196.77777777777777,1.7777777777777777,196.77777777777777,1.3703703703703705,82.07407407407408
1685,207.92592592592592,196.85185185185185,1.7777777777777777,196.85185185185185,1.3703703703703705,82.07407407407408
1686,207.92592592592592,196.88888888888889,1.7777777777777777,196.88888888888889,1.3703703703703705,82.07407407407408
1687,208.14814814814815,197.0,1.7777777777777777,197.0,1.3703703703703705,82.07407407407408
1688,208.22222222222223,197.07407407407408,1.7777777777777777,197.07407407407408,1.3703703703703705,82.07407407407408
1689,208.33333333333334,197.1851851851852,1.7777777777777777,197.1851851851852,1.3703703703703705,82.07407407407408
1690,208.40740740740742,197.2962962962963,1.7777777777777777,197.2962962962963,1.4444444444444444,82.07407407407408
1691,208.44444444444446,197.40740740740742,1.7777777777777777,197.40740740740742,1.4814814814814814,82.07407407407408
1692,208.62962962962962,197.59259259259258,1.7777777777777777,197.59259259259258,1.4814814814814814,82.07407407407408
1693,208.62962962962962,197.66666666666666,1.7777777777777777,197.66666666666666,1.4444444444444444,82.07407407407408
1694,208.66666666666666,197.92592592592592,1.7777777777777777,197.92592592592592,1.2962962962962963,82.07407407407408
1695,208.77777777777777,198.0,1.7777777777777777,198.0,1.2962962962962963,82.07407407407408
1696,208.8148148148148,198.1851851851852,1.7777777777777777,198.1851851851852,1.3333333333333333,82.07407407407408
1697,208.96296296296296,198.22222222222223,1.7777777777777777,198.22222222222223,1.3333333333333333,82.07407407407408
1698,209.11111111111111,198.2962962962963,1.8148148148148149,198.2962962962963,1.2962962962962963,82.07407407407408
1699,209.22222222222223,198.37037037037038,1.8148148148148149,198.37037037037038,1.2962962962962963,82.07407407407408
1700,209.2962962962963,198.55555555555554,1.8148148148148149,198.55555555555554,1.2962962962962963,82.07407407407408
1701,209.40740740740742,198.55555555555554,1.8148148148148149,198.55555555555554,1.2962962962962963,82.07407407407408
1702,209.59259259259258,198.66666666666666,1.8148148148148149,198.66666666666666,1.2592592592592593,82.07407407407408
1703,209.8148148148148,198.77777777777777,1.8148148148148149,198.77777777777777,1.1851851851851851,82.07407407407408
1704,209.92592592592592,198.88888888888889,1.8148148148148149,198.88888888888889,1.1481481481481481,82.07407407407408
1705,209.96296296296296,198.96296296296296,1.8148148148148149,198.96296296296296,1.1481481481481481,82.07407407407408
1706,210.07407407407408,199.03703703703704,1.8148148148148149,199.03703703703704,1.1851851851851851,82.07407407407408
1707,210.14814814814815,199.11111111111111,1.8148148148148149,199.11111111111111,1.1481481481481481,82.07407407407408
1708,210.25925925925927,199.1851851851852,1.8148148148148149,199.1851851851852,1.1481481481481481,82.07407407407408
1709,210.2962962962963,199.22222222222223,1.8148148148148149,199.22222222222223,1.1481481481481481,82.07407407407408
1710,210.33333333333334,199.2962962962963,1.8148148148148149,199.2962962962963,1.1111111111111112,82.07407407407408
1711,210.40740740740742,199.37037037037038,1.8148148148148149,199.37037037037038,1.1111111111111112,82.07407407407408
1712,210.44444444444446,199.4814814814815,1.8148148148148149,199.4814814814815,1.1111111111111112,82.07407407407408
1713,210.5185185185185,199.59259259259258,1.8148148148148149,199.59259259259258,1.1481481481481481,82.07407407407408
1714,210.85185185185185,199.66666666666666,1.8148148148148149,199.66666666666666,1.1111111111111112,82.07407407407408
1715,210.92592592592592,199.7037037037037,1.8148148148148149,199.7037037037037,1.1481481481481481,82.07407407407408
1716,210.96296296296296,199.77777777777777,1.8148148148148149,199.77777777777777,1.1481481481481481,82.07407407407408
1717,211.07407407407408,199.92592592592592,1.8148148148148149,199.92592592592592,1.1481481481481481,82.07407407407408
1718,211.14814814814815,200.11111111111111,1.8148148148148149,200.11111111111111,1.0740740740740742,82.07407407407408
1719,211.25925925925927,200.25925925925927,1.8148148148148149,200.25925925925927,1.1111111111111112,82.07407407407408
1720,211.37037037037038,200.37037037037038,1.8148148148148149,200.37037037037038,1.1111111111111112,82.07407407407408
1721,211.4814814814815,200.4814814814815,1.8148148148148149,200.4814814814815,1.0,82.07407407407408
1722,211.59259259259258,200.55555555555554,1.8148148148148149,200.55555555555554,1.0,82.07407407407408
1723,211.62962962962962,200.62962962962962,1.8148148148148149,200.62962962962962,1.0,82.07407407407408
1724,211.66666666666666,200.74074074074073,1.8148148148148149,200.74074074074073,1.0740740740740742,82.07407407407408
1725,211.74074074074073,200.77777777777777,1.8148148148148149,200.77777777777777,1.0740740740740742,82.07407407407408
1726,211.77777777777777,200.85185185185185,1.8148148148148149,200.85185185185185,1.1111111111111112,82.07407407407408
1727,211.77777777777777,200.92592592592592,1.8148148148148149,200.92592592592592,1.1481481481481481,82.07407407407408
1728,211.88888888888889,201.11111111111111,1.8148148148148149,201.11111111111111,1.1481481481481481,82.07407407407408
1729,211.92592592592592,201.25925925925927,1.8148148148148149,201.25925925925927,1.1111111111111112,82.07407407407408
1730,212.03703703703704,201.33333333333334,1.8148148148148149,201.33333333333334,1.1481481481481481,82.07407407407408
1731,212.07407407407408,201.40740740740742,1.8148148148148149,201.40740740740742,1.1851851851851851,82.07407407407408
1732,212.14814814814815,201.44444444444446,1.8148148148148149,201.44444444444446,1.2222222222222223,82.07407407407408
1733,212.22222222222223,201.55555555555554,1.8148148148148149,201.55555555555554,1.2222222222222223,82.07407407407408
1734,212.2962962962963,201.59259259259258,1.8148148148148149,201.59259259259258,1.1851851851851851,82.07407407407408
1735,212.44444444444446,201.7037037037037,1.8148148148148149,201.7037037037037,1.2222222222222223,82.07407407407408
1736,212.74074074074073,201.8148148148148,1.8148148148148149,201.8148148148148,1.1851851851851851,82.07407407407408
1737,212.85185185185185,201.88888888888889,1.8148148148148149,201.88888888888889,1.1851851851851851,82.07407407407408
1738,212.92592592592592,202.07407407407408,1.8148148148148149,202.07407407407408,1.1851851851851851,82.07407407407408
1739,213.03703703703704,202.14814814814815,1.8148148148148149,202.14814814814815,1.1481481481481481,82.07407407407408
1740,213.07407407407408,202.2962962962963,1.8148148148148149,202.2962962962963,1.1111111111111112,82.07407407407408
1741,213.07407407407408,202.37037037037038,1.8148148148148149,202.37037037037038,1.1111111111111112,82.07407407407408
1742,213.1851851851852,202.44444444444446,1.8148148148148149,202.44444444444446,1.1481481481481481,82.07407407407408
1743,213.22222222222223,202.5185185185185,1.8148148148148149,202.5185185185185,1.1481481481481481,82.07407407407408
1744,213.2962962962963,202.59259259259258,1.8148148148148149,202.59259259259258,1.1851851851851851,82.07407407407408
1745,213.37037037037038,202.66666666666666,1.8148148148148149,202.66666666666666,1.2592592592592593,82.07407407407408
1746,213.55555555555554,202.92592592592592,1.8148148148148149,202.92592592592592,1.2222222222222223,82.07407407407408
1747,213.7037037037037,203.0,1.8148148148148149,203.0,1.2592592592592593,82.07407407407408
1748,213.74074074074073,203.11111111111111,1.8148148148148149,203.11111111111111,1.2592592592592593,82.07407407407408
1749,213.96296296296296,203.14814814814815,1.8148148148148149,203.14814814814815,1.3333333333333333,82.07407407407408
1750,214.03703703703704,203.22222222222223,1.8148148148148149,203.22222222222223,1.3333333333333333,82.07407407407408
1751,214.07407407407408,203.33333333333334,1.8148148148148149,203.33333333333334,1.3333333333333333,82.07407407407408
1752,214.1851851851852,203.5185185185185,1.8148148148148149,203.5185185185185,1.3703703703703705,82.07407407407408
1753,214.25925925925927,203.66666666666666,1.8148148148148149,203.66666666666666,1.2962962962962963,82.07407407407408
1754,214.37037037037038,203.74074074074073,1.8148148148148149,203.74074074074073,1.3333333333333333,82.07407407407408
1755,214.4814814814815,203.8148148148148,1.8148148148148149,203.8148148148148,1.2962962962962963,82.07407407407408
1756,214.74074074074073,203.92592592592592,1.8148148148148149,203.92592592592592,1.2962962962962963,82.07407407407408
1757,214.74074074074073,204.03703703703704,1.8148148148148149,204.03703703703704,1.3703703703703705,82.07407407407408
1758,214.88888888888889,204.14814814814815,1.8148148148148149,204.14814814814815,1.3703703703703705,82.07407407407408
1759,214.92592592592592,204.25925925925927,1.8148148148148149,204.25925925925927,1.3703703703703705,82.07407407407408
1760,215.0,204.2962962962963,1.8148148148148149,204.2962962962963,1.4074074074074074,82.07407407407408
1761,215.07407407407408,204.37037037037038,1.8148148148148149,204.37037037037038,1.4074074074074074,82.07407407407408
1762,215.11111111111111,204.44444444444446,1.8148148148148149,204.44444444444446,1.4444444444444444,82.07407407407408
1763,215.33333333333334,204.55555555555554,1.8148148148148149,204.55555555555554,1.4444444444444444,82.07407407407408
1764,215.4814814814815,204.59259259259258,1.8148148148148149,204.59259259259258,1.4074074074074074,82.07407407407408
1765,215.55555555555554,204.7037037037037,1.8148148148148149,204.7037037037037,1.4074074074074074,82.07407407407408
1766,215.74074074074073,204.74074074074073,1.8148148148148149,204.74074074074073,1.4444444444444444,82.07407407407408
1767,215.77777777777777,204.96296296296296,1.8148148148148149,204.96296296296296,1.3703703703703705,82.07407407407408
1768,215.88888888888889,205.1851851851852,1.8148148148148149,205.1851851851852,1.3333333333333333,82.07407407407408
1769,216.07407407407408,205.22222222222223,1.8148148148148149,205.22222222222223,1.3703703703703705,82.07407407407408
1770,216.1851851851852,205.33333333333334,1.8148148148148149,205.33333333333334,1.3703703703703705,82.07407407407408
1771,216.22222222222223,205.37037037037038,1.8148148148148149,205.37037037037038,1.3333333333333333,82.07407407407408
1772,216.40740740740742,205.44444444444446,1.8148148148148149,205.44444444444446,1.3333333333333333,82.07407407407408
1773,216.55555555555554,205.4814814814815,1.8148148148148149,205.4814814814815,1.3703703703703705,82.07407407407408
1774,216.7037037037037,205.62962962962962,1.8148148148148149,205.62962962962962,1.4074074074074074,82.07407407407408
1775,216.7037037037037,205.66666666666666,1.8148148148148149,205.66666666666666,1.4074074074074074,82.07407407407408
1776,216.8148148148148,205.77777777777777,1.8148148148148149,205.77777777777777,1.4074074074074074,82.07407407407408
1777,216.85185185185185,205.8148148148148,1.8148148148148149,205.8148148148148,1.5185185185185186,82.07407407407408
1778,216.88888888888889,206.11111111111111,1.8148148148148149,206.11111111111111,1.4444444444444444,82.07407407407408
1779,217.0,206.14814814814815,1.8148148148148149,206.14814814814815,1.4814814814814814,82.07407407407408
1780,217.07407407407408,206.2962962962963,1.8148148148148149,206.2962962962963,1.4444444444444444,82.07407407407408
1781,217.1851851851852,206.2962962962963,1.8148148148148149,206.2962962962963,1.4444444444444444,82.07407407407408
1782,217.37037037037038,206.59259259259258,1.8148148148148149,206.59259259259258,1.3333333333333333,82.07407407407408
1783,217.4814814814815,206.66666666666666,1.8148148148148149,206.66666666666666,1.3333333333333333,82.07407407407408
1784,217.4814814814815,206.74074074074073,1.8148148148148149,206.74074074074073,1.3703703703703705,82.07407407407408
1785,217.55555555555554,206.77777777777777,1.8148148148148149,206.77777777777777,1.3703703703703705,82.07407407407408
1786,217.59259259259258,207.0,1.8148148148148149,207.0,1.3703703703703705,82.07407407407408
1787,217.7037037037037,207.03703703703704,1.8148148148148149,207.03703703703704,1.3703703703703705,82.07407407407408
1788,217.77777777777777,207.22222222222223,1.8148148148148149,207.22222222222223,1.3703703703703705,82.07407407407408
1789,217.88888888888889,207.2962962962963,1.8148148148148149,207.2962962962963,1.3703703703703705,82.07407407407408
1790,218.0,207.37037037037038,1.8148148148148149,207.37037037037038,1.3703703703703705,82.07407407407408
1791,218.11111111111111,207.4814814814815,1.8148148148148149,207.4814814814815,1.4074074074074074,82.07407407407408
1792,218.2962962962963,207.59259259259258,1.8148148148148149,207.59259259259258,1.4814814814814814,82.07407407407408
1793,218.37037037037038,207.62962962962962,1.8148148148148149,207.62962962962962,1.4444444444444444,82.07407407407408
1794,218.62962962962962,207.62962962962962,1.8148148148148149,207.62962962962962,1.4444444444444444,82.07407407407408
1795,218.7037037037037,207.7037037037037,1.8148148148148149,207.7037037037037,1.3703703703703705,82.07407407407408
1796,218.88888888888889,207.7037037037037,1.8148148148148149,207.7037037037037,1.3703703703703705,82.07407407407408
1797,218.92592592592592,207.85185185185185,1.8148148148148149,207.85185185185185,1.2222222222222223,82.07407407407408
1798,219.0,208.0,1.8148148148148149,208.0,1.2222222222222223,82.07407407407408
1799,219.07407407407408,208.14814814814815,1.8148148148148149,208.14814814814815,1.1481481481481481,82.07407407407408
1800,219.25925925925927,208.1851851851852,1.8148148148148149,208.1851851851852,1.1851851851851851,82.07407407407408
1801,219.25925925925927,208.2962962962963,1.8148148148148149,208.2962962962963,1.1481481481481481,82.07407407407408
1802,219.37037037037038,208.37037037037038,1.8148148148148149,208.37037037037038,1.1851851851851851,82.07407407407408
1803,219.4814814814815,208.37037037037038,1.8148148148148149,208.37037037037038,1.2222222222222223,82.07407407407408
1804,219.59259259259258,208.5185185185185,1.8518518518518519,208.5185185185185,1.0740740740740742,82.07407407407408
1805,219.66666666666666,208.55555555555554,1.8518518518518519,208.55555555555554,1.0740740740740742,82.07407407407408
1806,219.74074074074073,208.74074074074073,1.8518518518518519,208.74074074074073,1.0740740740740742,82.07407407407408
1807,219.8148148148148,208.88888888888889,1.8518518518518519,208.88888888888889,1.0740740740740742,82.07407407407408
1808,219.88888888888889,208.92592592592592,1.8518518518518519,208.92592592592592,1.037037037037037,82.07407407407408
1809,219.92592592592592,209.11111111111111,1.8518518518518519,209.11111111111111,1.0740740740740742,82.07407407407408
1810,220.0,209.11111111111111,1.8518518518518519,209.11111111111111,1.0740740740740742,82.07407407407408
1811,220.07407407407408,209.2962962962963,1.8518518518518519,209.2962962962963,1.1111111111111112,82.07407407407408
1812,220.1851851851852,209.33333333333334,1.8518518518518519,209.33333333333334,1.0740740740740742,82.07407407407408
1813,220.2962962962963,209.44444444444446,1.8518518518518519,209.44444444444446,1.1481481481481481,82.07407407407408
1814,220.37037037037038,209.55555555555554,1.8518518518518519,209.55555555555554,1.1481481481481481,82.07407407407408
1815,220.40740740740742,209.7037037037037,1.8518518518518519,209.7037037037037,1.1111111111111112,82.07407407407408
1816,220.4814814814815,209.8148148148148,1.8518518518518519,209.8148148148148,1.1481481481481481,82.07407407407408
